id;data_inversa;dia_semana;horario;uf;br;km;municipio;causa_acidente;tipo_acidente;classificacao_acidente;fase_dia;sentido_via;condicao_metereologica;tipo_pista;tracado_via;uso_solo;pessoas;mortos;feridos_leves;feridos_graves;feridos;ilesos;ignorados;veiculos;latitude;longitude;regional;delegacia;uop;;;
752726;16/02/2026;segunda-feira;09:31:00;PA;308;190;TRACUATEUA;Transitar na contramão;Colisão lateral sentido oposto;Com Vítimas Fatais;Pleno dia;Crescente;Nublado;Simples;Reta;Não;2;1;0;0;0;1;0;2;-1,081708;-46,88189;SPRF-PA;DEL01/PA;UOP03-DEL01-PA;;;
752728;16/02/2026;segunda-feira;06:55:00;PI;135;313;CRISTINO CASTRO;Manobra de mudança de faixa;Colisão lateral sentido oposto;Com Vítimas Fatais;Pleno dia;Decrescente;Nevoeiro/Neblina;Simples;Reta;Não;7;1;2;1;3;2;0;3;-8,79043;-44,204608;SPRF-PI;DEL03-PI;UOP02-DEL03-PI;;;
752730;16/02/2026;segunda-feira;10:20:00;PE;232;58;POMBOS;Acessar a via sem observar a presença dos outros veículos;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Sim;3;0;0;1;1;2;0;2;-8,1449355;-35,39015707;SPRF-PE;DEL02/PE;UOP02-DEL02PE;;;
752737;16/02/2026;segunda-feira;10:20:00;RS;116;213,8;MORRO REUTER;Conversão proibida;Colisão transversal;Com Vítimas Feridas;Pleno dia;Crescente;Chuva;Simples;Curva;Sim;2;0;1;0;1;1;0;2;-29,53375156;-51,08628318;SPRF-RS;DEL05/RS;UOP02-DEL05-RS;;;
752747;16/02/2026;segunda-feira;13:36:00;TO;10;412,7;PORTO NACIONAL;Chuva;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Chuva;Simples;Reta;Não;6;0;3;1;4;0;0;5;-10,64729;-48,390273;SPRF-TO;DEL01-TO;UOP03-DEL01-TO;;;
752748;16/02/2026;segunda-feira;12:50:00;BA;116;601;IRAJUBA;Ultrapassagem Indevida;Saída de leito carroçável;Sem Vítimas;Pleno dia;Decrescente;Céu Claro;Simples;Reta;Não;2;0;0;0;0;1;0;3;-13,24980829;-40,01441288;SPRF-BA;DEL03/BA;UOP02-DEL03-BA;;;
752755;16/02/2026;segunda-feira;14:58:00;BA;324;514;FEIRA DE SANTANA;Condutor desrespeitou a iluminação vermelha do semáforo;Colisão transversal;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;Reta;Não;4;0;1;1;2;1;0;3;-12,232842;-38,948867;SPRF-BA;DEL02/BA;UOP01-DEL02-BA;;;
752759;16/02/2026;segunda-feira;14:35:00;SC;101;246;PAULO LOPES;Transtornos Mentais (exceto suicidio);Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Garoa/Chuvisco;Dupla;Reta;Não;3;0;0;1;1;2;0;3;-27,912512;-48,650924;SPRF-SC;DEL02/SC;UOP03-DEL02-SC;;;
752763;16/02/2026;segunda-feira;14:44:00;PE;316;51;TRINDADE;Acessar a via sem observar a presença dos outros veículos;Capotamento;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;Reta;Não;5;0;2;0;2;2;0;4;-7,724163;-40,3147;SPRF-PE;DEL05/PE;UOP02-DEL05-PE;;;
752764;16/02/2026;segunda-feira;14:15:00;SP;116;469;JACUPIRANGA;Ausência de reação do condutor;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Não;3;0;0;1;1;1;0;3;-24,6819656;-47,98426318;SPRF-SP;DEL05/SP;UOP01-DEL05-SP;;;
752770;23/01/2026;sexta-feira;08:00:00;TO;153;203;NOVA OLINDA;Condutor Dormindo;Saída de leito carroçável;Sem Vítimas;Pleno dia;Decrescente;Nublado;Simples;Reta;Não;2;0;0;0;0;0;1;2;-7,680293;-48,429825;SPRF-TO;DEL02-TO;UOP01-DEL02-TO;;;
752779;16/02/2026;segunda-feira;16:30:00;MA;10;253;IMPERATRIZ;Ultrapassagem Indevida;Colisão frontal;Sem Vítimas;Anoitecer;Crescente;Sol;Simples;Reta;Interseção de Vias;Sim;2;0;0;0;0;1;0;2;-5,5266103;-47,471655;SPRF-MA;DEL04-MA;UOP01-DEL04-MA;;
752792;16/02/2026;segunda-feira;15:45:00;DF;251;33;BRASILIA;Acessar a via sem observar a presença dos outros veículos;Colisão transversal;Sem Vítimas;Pleno dia;Crescente;Céu Claro;Simples;Reta;Aclive;Interseção de Vias;Sim;2;0;0;0;0;2;0;2;-15,94136213;-47,77176976;SPRF-DF;DEL01-DF;UOP01-DEL01-DF;
752795;16/02/2026;segunda-feira;17:50:00;BA;101;22,8;RIO REAL;Ausência de reação do condutor;Colisão lateral sentido oposto;Com Vítimas Fatais;Anoitecer;Crescente;Céu Claro;Dupla;Declive;Reta;Não;4;1;0;0;0;1;0;5;-11,67620016;-37,899001;SPRF-SE;DEL02-SE;UOP03-DEL02-SE;;
752801;16/02/2026;segunda-feira;17:10:00;RS;116;248,4;SAO LEOPOLDO;Reação tardia ou ineficiente do condutor;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Nublado;Dupla;Reta;Sim;2;0;1;0;1;1;0;2;-29,77648016;-51,15520475;SPRF-RS;DEL01/RS;UOP02-DEL01-RS;;;
752806;16/02/2026;segunda-feira;21:00:00;PR;376;120;ALTO PARANA;Demais falhas mecânicas ou elétricas;Colisão traseira;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Dupla;Aclive;Sim;3;0;0;1;1;1;0;5;-23,11924214;-52,31919989;SPRF-PR;DEL09/PR;UOP02-DEL09-PR;;;
752807;16/02/2026;segunda-feira;19:30:00;MS;376;11;DOURADOS;Ausência de reação do condutor;Colisão traseira;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Simples;Reta;Não;2;0;1;0;1;1;0;2;-22,26045973;-54,63353857;SPRF-MS;DEL04/MS;UOP01-DEL04-MS;;;
752809;16/02/2026;segunda-feira;21:10:00;SP;116;168,9;JACAREI;Ausência de reação do condutor;Colisão traseira;Sem Vítimas;Plena Noite;Decrescente;Céu Claro;Dupla;Reta;Declive;Não;2;0;0;0;0;2;0;2;-23,30727256;-46,04204893;SPRF-SP;DEL02/SP;UOP01-DEL02-SP;;
752815;16/02/2026;segunda-feira;21:59:00;GO;153;534;HIDROLANDIA;Demais falhas na via;Colisão traseira;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Dupla;Curva;Declive;Não;2;0;1;0;1;1;0;2;-16,93721225;-49,25318956;SPRF-GO;DEL01/GO;UOP03-DEL01-GO;;
752818;16/02/2026;segunda-feira;18:50:00;RO;364;154,7;PIMENTA BUENO;Ausência de reação do condutor;Colisão traseira;Com Vítimas Feridas;Anoitecer;Decrescente;Céu Claro;Simples;Reta;Aclive;Não;3;0;0;1;1;1;0;5;-11,965518;-60,957043;SPRF-RO;DEL02-RO;UOP02-DEL02-RO;;
752819;16/02/2026;segunda-feira;20:30:00;PR;280;281,9;FLOR DA SERRA DO SUL;Ingestão de álcool pelo condutor;Colisão frontal;Com Vítimas Fatais;Plena Noite;Crescente;Céu Claro;Simples;Reta;Não;3;1;0;0;0;1;0;3;-26,2395442;-53,239284;SPRF-PR;DEL02/PR;UOP01-DEL02-PR;;;
752820;16/02/2026;segunda-feira;20:15:00;RO;364;388,1;OURO PRETO DO OESTE;Conversão proibida;Colisão transversal;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;Reta;Não;3;0;0;1;1;2;0;2;-10,68642671;-62,27468058;SPRF-RO;DEL03-RO;UOP02-DEL03-RO;;;
752821;16/02/2026;segunda-feira;23:00:00;MA;135;8;SAO LUIS;Reação tardia ou ineficiente do condutor;Colisão traseira;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Dupla;Reta;Sim;3;0;1;0;1;2;0;2;-2,64511;-44,27514;SPRF-MA;DEL01-MA;UOP01-DEL01-MA;;;
752824;16/02/2026;segunda-feira;21:20:00;BA;116;41,8;CHORROCHO;Condutor Dormindo;Colisão com objeto;Sem Vítimas;Plena Noite;Crescente;Céu Claro;Simples;Reta;Ponte;Não;2;0;0;0;0;1;0;2;-8,9815479;-39,1993023;SPRF-PE;DEL05/PE;UOP03-DEL05-PE;;
752828;16/02/2026;segunda-feira;23:00:00;SC;282;83,2;ALFREDO WAGNER;Pista Escorregadia;Colisão frontal;Com Vítimas Feridas;Anoitecer;Crescente;Nublado;Simples;Curva;Não;4;0;2;0;2;2;0;2;-27,667964;-49,176111;SPRF-SC;DEL01/SC;UOP03-DEL01-SC;;;
752834;17/02/2026;terça-feira;00:05:00;MG;381;519;IGARAPE;Reação tardia ou ineficiente do condutor;Colisão traseira;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Dupla;Curva;Sim;4;0;4;0;4;0;0;2;-20,11443261;-44,30596702;SPRF-MG;DEL01/MG;UOP03-DEL01-MG;;;
752836;17/02/2026;terça-feira;00:50:00;MS;163;126;NAVIRAI;Condutor usando celular;Saída de leito carroçável;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;Reta;Não;3;0;1;0;1;1;0;2;-23,063154;-54,231143;SPRF-MS;DEL09/MS;UOP01-DEL09-MS;;;
752838;16/02/2026;segunda-feira;22:30:00;PR;476;282,7;SAO MATEUS DO SUL;Suicídio (presumido);Atropelamento de Pedestre;Com Vítimas Fatais;Plena Noite;Crescente;Céu Claro;Simples;Reta;Não;3;1;0;0;0;1;0;3;-25,8971791;-50,4383499;SPRF-PR;DEL02/PR;UOP03-DEL02-PR;;;
752840;17/02/2026;terça-feira;03:15:00;RS;116;265;CANOAS;Ingestão de álcool pelo condutor;Colisão com objeto;Sem Vítimas;Plena Noite;Decrescente;Céu Claro;Múltipla;Reta;Viaduto;Sim;2;0;0;0;0;2;0;2;-29,9286614;-51,17759502;SPRF-RS;DEL01/RS;UOP01-DEL01-RS;;
752845;17/02/2026;terça-feira;05:00:00;DF;20;52;BRASILIA;Condutor deixou de manter distância do veículo da frente;Colisão traseira;Com Vítimas Fatais;Plena Noite;Decrescente;Céu Claro;Dupla;Aclive;Não;19;5;0;12;12;1;0;3;-15,57965467;-47,39735976;SPRF-DF;DEL02-DF;UOP01-DEL02-DF;;;
752846;17/02/2026;terça-feira;05:02:00;RS;116;20,7;VACARIA;Condutor Dormindo;Colisão lateral sentido oposto;Com Vítimas Feridas;Amanhecer;Decrescente;Nevoeiro/Neblina;Simples;Reta;Não;8;0;3;0;3;5;0;3;-28,371853;-50,836352;SPRF-RS;DEL05/RS;UOP03-DEL05-RS;;;
752852;17/02/2026;terça-feira;05:30:00;RS;285;221;CASEIROS;Transitar na contramão;Colisão frontal;Com Vítimas Feridas;Amanhecer;Crescente;Nublado;Simples;Reta;Não;4;0;2;0;2;1;0;3;-28,26062612;-51,70254187;SPRF-RS;DEL08/RS;UOP05-DEL08-RS;;;
752853;17/02/2026;terça-feira;06:30:00;MG;381;618;OLIVEIRA;Condutor Dormindo;Saída de leito carroçável;Com Vítimas Feridas;Amanhecer;Crescente;Céu Claro;Dupla;Curva;Não;7;0;5;0;5;1;0;3;-20,7396126;-44,7713735;SPRF-MG;DEL04/MG;UOP01-DEL04-MG;;;
752856;17/02/2026;terça-feira;07:10:00;MG;381;875,9;ESTIVA;Ingestão de álcool pelo condutor;Colisão traseira;Sem Vítimas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Não;4;0;0;0;0;2;0;5;-22,434073;-45,979261;SPRF-MG;DEL16/MG;UOP01-DEL16-MG;;;
752857;17/02/2026;terça-feira;07:45:00;RS;386;262,1;FONTOURA XAVIER;Condutor Dormindo;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Reta;Aclive;Não;3;0;1;0;1;1;0;4;-28,911067;-52,39102;SPRF-RS;DEL04/RS;UOP03-DEL04-RS;;
752872;17/02/2026;terça-feira;10:05:00;PR;277;113;CAMPO LARGO;Reação tardia ou ineficiente do condutor;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Aclive;Reta;Não;5;0;0;1;1;4;0;3;-25,43232351;-49,41858379;SPRF-PR;DEL01/PR;UOP07-DEL01-PR;;
752874;17/02/2026;terça-feira;09:15:00;MS;267;405;MARACAJU;Ausência de reação do condutor;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Crescente;Sol;Simples;Reta;Não;1;0;1;0;1;0;0;1;-21,6315124;-55,5256541;SPRF-MS;DEL05/MS;UOP01-DEL05-MS;;;
752875;17/02/2026;terça-feira;09:05:00;MT;158;472;CANARANA;Manobra de mudança de faixa;Colisão transversal;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;Reta;Não;2;0;1;0;1;0;0;4;-13,30609;-51,97872;SPRF-MT;DEL07/MT;UOP02-DEL07-MT;;;
752876;17/02/2026;terça-feira;10:12:00;GO;50;113,1;CRISTALINA;Ausência de reação do condutor;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Não;3;0;1;0;1;1;0;4;-16,80304669;-47,6544106;SPRF-DF;DEL01-DF;UOP02-DEL01-DF;;;
752879;17/02/2026;terça-feira;11:32:00;SC;280;53,7;GUARAMIRIM;Reação tardia ou ineficiente do condutor;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Sim;2;0;1;0;1;1;0;2;-26,47469;-48,980602;SPRF-SC;DEL03/SC;UOP03-DEL03-SC;;;
752883;17/02/2026;terça-feira;08:07:00;MG;251;325;FRUTA DE LEITE;Afundamento ou ondulação no pavimento;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Crescente;Sol;Simples;Reta;Declive;Não;2;0;1;0;1;0;0;2;-16,21744454;-42,36804307;SPRF-MG;DEL12/MG;UOP02-DEL12-MG;;
752884;17/02/2026;terça-feira;08:25:00;SC;282;451,2;PONTE SERRADA;Ausência de reação do condutor;Tombamento;Com Vítimas Feridas;Pleno dia;Decrescente;Nublado;Dupla;Aclive;Curva;Não;2;0;1;0;1;0;0;2;-26,90180714;-51,9829917;SPRF-SC;DEL07/SC;UOP04-DEL07-SC;;
752885;17/02/2026;terça-feira;12:00:00;GO;452;107;BOM JESUS DE GOIAS;Reação tardia ou ineficiente do condutor;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Reta;Não;2;0;1;0;1;1;0;1;-18,139728;-49,972277;SPRF-GO;DEL03/GO;UOP02-DEL03-GO;;;
752888;17/02/2026;terça-feira;11:00:00;PA;163;1;NOVO PROGRESSO;Reação tardia ou ineficiente do condutor;Tombamento;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Simples;Reta;Não;2;0;1;0;1;0;0;3;-9,51069324;-54,85937119;SPRF-MT;DEL06/MT;UOP03-DEL06-MT;;;
752895;17/02/2026;terça-feira;07:30:00;BA;116;587;BREJOES;Velocidade Incompatível;Tombamento;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Curva;Não;1;0;1;0;1;0;0;1;-13,07567;-39,96086;SPRF-BA;DEL03/BA;UOP02-DEL03-BA;;;
752898;17/02/2026;terça-feira;11:30:00;SC;101;42,2;JOINVILLE;Reação tardia ou ineficiente do condutor;Engavetamento;Sem Vítimas;Pleno dia;Decrescente;Céu Claro;Múltipla;Aclive;Reta;Sim;5;0;0;0;0;4;0;5;-26,32224333;-48,86869876;SPRF-SC;DEL03/SC;UOP01-DEL03-SC;;
752899;17/02/2026;terça-feira;11:31:00;SC;101;42,2;JOINVILLE;Trafegar com motocicleta (ou similar) entre as faixas;Colisão lateral mesmo sentido;Com Vítimas Fatais;Pleno dia;Decrescente;Céu Claro;Dupla;Declive;Reta;Viaduto;Sim;3;1;0;0;0;1;0;5;-26,31853329;-48,87182085;SPRF-SC;DEL03/SC;UOP01-DEL03-SC;
752912;17/02/2026;terça-feira;13:50:00;MG;116;137;PONTO DOS VOLANTES;Acessar a via sem observar a presença dos outros veículos;Colisão transversal;Com Vítimas Fatais;Pleno dia;Decrescente;Sol;Simples;Reta;Aclive;Sim;4;1;1;0;1;1;0;3;-16,75399;-41,50258;SPRF-MG;DEL11/MG;UOP02-DEL11-MG;;
752914;17/02/2026;terça-feira;10:00:00;AL;423;66;AGUA BRANCA;Pedestre - Ingestão de álcool/ substâncias psicoativas;Atropelamento de Pedestre;Com Vítimas Fatais;Pleno dia;Decrescente;Céu Claro;Simples;Reta;Não;2;1;0;0;0;0;0;2;-9,31397181;-37,93525457;SPRF-AL;DEL03-AL;UOP02-DEL03-AL;;;
752921;17/02/2026;terça-feira;13:00:00;BA;101;801;ITAMARAJU;Ausência de reação do condutor;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Reta;Não;15;0;5;0;5;10;0;2;-16,960753;-39,554773;SPRF-BA;DEL09/BA;UOP01-DEL09-BA;;;
752923;17/02/2026;terça-feira;12:50:00;GO;452;120;BOM JESUS DE GOIAS;Transitar na contramão;Colisão lateral sentido oposto;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Curva;Não;3;0;1;0;1;1;0;3;-18,1985;-49,855842;SPRF-GO;DEL03/GO;UOP02-DEL03-GO;;;
752926;17/02/2026;terça-feira;16:27:00;ES;101;304,6;VIANA;Reação tardia ou ineficiente do condutor;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Sim;6;0;1;0;1;5;0;4;-20,3827369;-40,4595998;SPRF-ES;DEL01-ES;UOP01-DEL01-ES;;;
752930;17/02/2026;terça-feira;15:40:00;MS;463;105;PONTA PORA;Ultrapassagem Indevida;Colisão frontal;Com Vítimas Fatais;Pleno dia;Crescente;Céu Claro;Simples;Reta;Não;4;1;0;1;1;2;0;2;-22,60143653;-55,65909028;SPRF-MS;DEL04/MS;UOP03-DEL04-MS;;;
752931;17/02/2026;terça-feira;16:30:00;MG;50;28,5;ARAGUARI;Demais falhas mecânicas ou elétricas;Tombamento;Com Vítimas Feridas;Pleno dia;Decrescente;Sol;Dupla;Curva;Não;3;0;2;0;2;0;0;3;-18,618606;-48,107807;SPRF-MG;DEL15/MG;UOP02-DEL15-MG;;;
752934;17/02/2026;terça-feira;16:25:00;PR;116;102;SAO JOSE DOS PINHAIS;Ausência de reação do condutor;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Dupla;Reta;Viaduto;Não;3;0;1;0;1;2;0;3;-25,569027;-49,182133;SPRF-PR;DEL01/PR;UOP08-DEL01-PR;;
752935;17/02/2026;terça-feira;16:05:00;MG;40;587,6;ITABIRITO;Chuva;Colisão frontal;Com Vítimas Fatais;Pleno dia;Crescente;Chuva;Simples;Declive;Curva;Não;7;1;1;0;1;4;0;10;-20,34861;-43,922738;SPRF-MG;DEL01/MG;UOP02-DEL01-MG;;
752940;17/02/2026;terça-feira;17:20:00;PE;428;13,7;CABROBO;Entrada inopinada do pedestre;Atropelamento de Pedestre;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Reta;Não;3;0;0;1;1;1;0;3;-8,501188;-39,3387;SPRF-PE;DEL05/PE;UOP03-DEL05-PE;;;
752946;17/02/2026;terça-feira;17:30:00;PE;423;82,9;JUCATI;Transitar na contramão;Colisão frontal;Com Vítimas Fatais;Pleno dia;Decrescente;Céu Claro;Simples;Reta;Não;3;1;0;0;0;1;0;3;-8,7899033;-36,4344883;SPRF-PE;DEL03/PE;UOP01-DEL03-PE;;;
752956;17/02/2026;terça-feira;17:30:00;SC;282;67,7;RANCHO QUEIMADO;Transitar na contramão;Colisão frontal;Com Vítimas Fatais;Pleno dia;Decrescente;Chuva;Simples;Curva;Aclive;Não;5;3;0;1;1;1;0;2;-27,691378;-49,073687;SPRF-SC;DEL01/SC;UOP03-DEL01-SC;;
752972;17/02/2026;terça-feira;17:15:00;RS;285;74,3;BOM JESUS;Reação tardia ou ineficiente do condutor;Tombamento;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Declive;Curva;Não;1;0;0;1;1;0;0;1;-28,63617;-50,550693;SPRF-RS;DEL05/RS;UOP03-DEL05-RS;;
752973;17/02/2026;terça-feira;20:15:00;RS;153;48,8;ERECHIM;Ingestão de álcool pelo condutor;Colisão transversal;Com Vítimas Feridas;Plena Noite;Crescente;Nublado;Simples;Reta;Sim;3;0;1;0;1;1;0;3;-27,648745;-52,25421374;SPRF-RS;DEL08/RS;UOP04-DEL08-RS;;;
752977;17/02/2026;terça-feira;10:20:00;PI;135;98,1;SEBASTIAO LEAL;Reação tardia ou ineficiente do condutor;Saída de leito carroçável;Com Vítimas Fatais;Pleno dia;Crescente;Céu Claro;Simples;Curva;Não;2;1;0;0;0;0;0;2;-7,453325;-43,85283;SPRF-PI;DEL03-PI;UOP01-DEL03-PI;;;
752979;17/02/2026;terça-feira;18:00:00;BA;110;289;INHAMBUPE;Reação tardia ou ineficiente do condutor;Saída de leito carroçável;Com Vítimas Feridas;Anoitecer;Crescente;Nublado;Simples;Declive;Curva;Não;2;0;1;0;1;0;0;2;-11,7588107;-38,32764745;SPRF-BA;DEL01/BA;UOP04-DEL01-BA;;
752987;17/02/2026;terça-feira;20:50:00;SC;101;257,9;PAULO LOPES;Ingestão de álcool pelo condutor;Colisão lateral mesmo sentido;Com Vítimas Feridas;Plena Noite;Decrescente;Garoa/Chuvisco;Múltipla;Declive;Reta;Sim;5;0;1;0;1;3;0;7;-28,004167;-48,691514;SPRF-SC;DEL02/SC;UOP03-DEL02-SC;;
752995;17/02/2026;terça-feira;22:00:00;SE;101;114,3;ITAPORANGA DAJUDA;Acessar a via sem observar a presença dos outros veículos;Colisão lateral mesmo sentido;Com Vítimas Feridas;Plena Noite;Crescente;Nublado;Dupla;Interseção de Vias;Reta;Não;2;0;1;0;1;0;0;2;-11,001475;-37,306558;SPRF-SE;DEL02-SE;UOP01-DEL02-SE;;
752996;17/02/2026;terça-feira;21:00:00;PE;423;59;LAJEDO;Transitar na contramão;Colisão frontal;Sem Vítimas;Plena Noite;Crescente;Céu Claro;Simples;Reta;Sim;3;0;0;0;0;2;0;3;-8,6473019;-36,3158741;SPRF-PE;DEL03/PE;UOP01-DEL03-PE;;;
753000;17/02/2026;terça-feira;20:00:00;PR;373;444;CHOPINZINHO;Falta de elemento de contenção que evite a saída do leito carroçável;Saída de leito carroçável;Com Vítimas Feridas;Plena Noite;Crescente;Nublado;Simples;Reta;Não;1;0;0;1;1;0;0;1;-25,837447;-52,320614;SPRF-PR;DEL02/PR;UOP01-DEL02-PR;;;
753005;17/02/2026;terça-feira;17:00:00;PR;376;335,3;ORTIGUEIRA;Acumulo de água sobre o pavimento;Colisão transversal;Com Vítimas Feridas;Pleno dia;Crescente;Chuva;Simples;Curva;Declive;Não;4;0;1;0;1;2;0;4;-24,1387;-51,005857;SPRF-PR;DEL07/PR;UOP02-DEL07-PR;;
753009;17/02/2026;terça-feira;22:40:00;MG;365;689;MONTE ALEGRE DE MINAS;Condutor deixou de manter distância do veículo da frente;Colisão traseira;Com Vítimas Feridas;Plena Noite;Crescente;Chuva;Dupla;Reta;Não;3;0;1;0;1;1;0;3;-18,87652217;-48,90099626;SPRF-MG;DEL15/MG;UOP03-DEL15-MG;;;
753010;17/02/2026;terça-feira;17:25:00;PE;101;136,5;ESCADA;Velocidade Incompatível;Tombamento;Com Vítimas Feridas;Anoitecer;Decrescente;Nublado;Dupla;Curva;Declive;Não;2;0;0;1;1;0;0;2;-8,414038;-35,308733;SPRF-PE;DEL01/PE;UOP03-DEL01-PE;;
753011;17/02/2026;terça-feira;19:00:00;MA;316;264;SANTA INES;Ausência de reação do condutor;Colisão frontal;Com Vítimas Feridas;Plena Noite;Crescente;Nublado;Simples;Reta;Sim;3;0;1;0;1;1;0;3;-3,673081;-45,361384;SPRF-MA;DEL02-MA;UOP01-DEL02-MA;;;
753017;17/02/2026;terça-feira;22:00:00;RJ;101;196,5;CASIMIRO DE ABREU;Demais falhas mecânicas ou elétricas;Incêndio;Sem Vítimas;Plena Noite;Crescente;Céu Claro;Dupla;Curva;Não;2;0;0;0;0;1;0;2;-22,49313852;-42,11297449;SPRF-RJ;DEL08/RJ;UOP04-DEL08-RJ;;;
753028;17/02/2026;terça-feira;21:30:00;MT;70;608;POCONE;Ausência de reação do condutor;Engavetamento;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;Aclive;Não;4;0;0;1;1;2;0;5;-15,94271436;-57,07962372;SPRF-MT;DEL03/MT;UOP02-DEL03-MT;;;
753034;17/02/2026;terça-feira;15:00:00;MT;70;568,8;POCONE;Transitar na contramão;Colisão frontal;Com Vítimas Fatais;Pleno dia;Decrescente;Céu Claro;Simples;Reta;Não;4;1;0;2;2;0;0;3;-15,74517124;-56,54894829;SPRF-MT;DEL03/MT;UOP02-DEL03-MT;;;
753040;18/02/2026;quarta-feira;02:30:00;MG;381;647,2;SANTO ANTONIO DO AMPARO;Condutor Dormindo;Saída de leito carroçável;Com Vítimas Feridas;Plena Noite;Crescente;Nublado;Dupla;Reta;Não;2;0;1;0;1;0;0;2;-20,94993861;-44,88839775;SPRF-MG;DEL04/MG;UOP02-DEL04-MG;;;
753042;18/02/2026;quarta-feira;04:45:00;ES;262;119,7;CONCEICAO DO CASTELO;Condutor Dormindo;Colisão com objeto;Sem Vítimas;Plena Noite;Decrescente;Céu Claro;Simples;Curva;Não;3;0;0;0;0;2;0;3;-20,30240077;-41,23019522;SPRF-ES;DEL01-ES;UOP02-DEL01-ES;;;
753043;18/02/2026;quarta-feira;04:30:00;RJ;101;477;ANGRA DOS REIS;Ultrapassagem Indevida;Colisão lateral sentido oposto;Com Vítimas Feridas;Plena Noite;Decrescente;Chuva;Simples;Reta;Sim;3;0;1;0;1;2;0;3;-22,99916763;-44,26460266;SPRF-RJ;DEL03/RJ;UOP03-DEL03-RJ;;;
753044;18/02/2026;quarta-feira;01:30:00;SC;101;388,4;CRICIUMA;Transitar no Acostamento;Colisão com objeto;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Múltipla;Reta;Não;6;0;3;0;3;2;0;3;-28,79733278;-49,35837189;SPRF-SC;DEL02/SC;UOP02-DEL02-SC;;;
753047;17/02/2026;terça-feira;21:50:00;SC;153;5;AGUA DOCE;Reação tardia ou ineficiente do condutor;Colisão lateral sentido oposto;Com Vítimas Feridas;Plena Noite;Decrescente;Chuva;Simples;Reta;Não;2;0;1;0;1;0;0;2;-26,647197;-51,517687;SPRF-SC;DEL07/SC;UOP07-DEL07-SC;;;
753049;17/02/2026;terça-feira;23:00:00;MA;222;484;SANTA LUZIA;Demais falhas mecânicas ou elétricas;Tombamento;Com Vítimas Feridas;Plena Noite;Crescente;Chuva;Simples;Aclive;Curva;Não;2;0;1;0;1;0;0;2;-4,2078;-46,149;SPRF-MA;DEL02-MA;UOP01-DEL02-MA;;
753050;18/02/2026;quarta-feira;05:45:00;PE;101;51;PAULISTA;Problema com o freio;Tombamento;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Viaduto;Sim;2;0;1;0;1;0;0;2;-7,9206018;-34,8925409;SPRF-PE;DEL01/PE;UOP02-DEL01-PE;;;
753058;18/02/2026;quarta-feira;06:20:00;MG;40;522,4;CONTAGEM;Reação tardia ou ineficiente do condutor;Colisão traseira;Com Vítimas Feridas;Amanhecer;Crescente;Céu Claro;Dupla;Reta;Não;2;0;1;0;1;1;0;2;-19,86887413;-44,05977726;SPRF-MG;DEL01/MG;UOP02-DEL01-MG;;;
